description,type,name,region_s,year,price
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,London,1993,7.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South East,1993,7.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South West,1993,6.8499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Anglia,1993,6.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Midlands,1993,6.0999999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,West Midlands,1993,5.9000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Yorkshire & Humber,1993,6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North West,1993,6.25
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North,1993,5.5500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Wales,1993,6.0500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Scotland,1993,5.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Northern Ireland,1993,7.0599999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,London,1993,.31
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South East,1993,.31
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South West,1993,.31
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Anglia,1993,.30000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Midlands,1993,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,West Midlands,1993,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Yorkshire & Humber,1993,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North West,1993,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North,1993,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Wales,1993,.30000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Scotland,1993,.28999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Northern Ireland,1993,.38
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,London,1993,10.98
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South East,1993,16.75
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South West,1993,16.75
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Anglia,1993,16.75
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Midlands,1993,16.75
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,West Midlands,1993,16.49
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Yorkshire & Humber,1993,16.75
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North West,1993,13.969999
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North,1993,18.5
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Wales,1993,8.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Scotland,1993,12.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Northern Ireland,1993,18.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,London,1993,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South East,1993,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South West,1993,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Anglia,1993,25
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Midlands,1993,22.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,West Midlands,1993,22.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Yorkshire & Humber,1993,23.9
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North West,1993,26
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North,1993,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Wales,1993,23.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Scotland,1993,24.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Northern Ireland,1993,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,London,1993,15.99
LADIES HAND/SHLDER BAG,Presents,Handbag,South East,1993,17.99
LADIES HAND/SHLDER BAG,Presents,Handbag,South West,1993,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,East Anglia,1993,15
LADIES HAND/SHLDER BAG,Presents,Handbag,East Midlands,1993,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,West Midlands,1993,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,Yorkshire & Humber,1993,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,North West,1993,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,North,1993,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,Wales,1993,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,Scotland,1993,14.99
LADIES HAND/SHLDER BAG,Presents,Handbag,Northern Ireland,1993,15.325
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,London,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,South East,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,South West,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,East Anglia,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,East Midlands,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,West Midlands,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Yorkshire & Humber,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,North West,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,North,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Wales,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Scotland,1993,1.09
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Northern Ireland,1993,1.09
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",London,1993,17.994999
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South East,1993,17.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South West,1993,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Anglia,1993,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Midlands,1993,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",West Midlands,1993,14.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Yorkshire & Humber,1993,16.994999
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North West,1993,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North,1993,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Wales,1993,15.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Scotland,1993,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Northern Ireland,1993,27.5
WOMEN'S JUMPER,Presents,"Jumper, woman's",London,1993,14.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",South East,1993,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",South West,1993,16.85
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Anglia,1993,19.98
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Midlands,1993,18.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",West Midlands,1993,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Yorkshire & Humber,1993,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",North West,1993,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",North,1993,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Wales,1993,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Scotland,1993,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",Northern Ireland,1993,19.99
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,1993,2.8439598
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,1993,2.954191
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,1993,3.0644217
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,1993,3.0644217
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,1993,2.9762371
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,1993,2.8660059
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,1993,2.8439598
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,1993,2.8439598
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,1993,2.8439598
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,1993,2.8439598
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,1993,4.3651476
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,1993,4.3982167
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,London,1993,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,South East,1993,12.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,South West,1993,14.49
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,East Anglia,1993,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,East Midlands,1993,13.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,West Midlands,1993,8.9399996
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Yorkshire & Humber,1993,10.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,North West,1993,13.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,North,1993,13.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Wales,1993,9.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Scotland,1993,13.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Northern Ireland,1993,17.99
ORANGES-CLASS 1-EACH,Food,Oranges,London,1993,.22
ORANGES-CLASS 1-EACH,Food,Oranges,South East,1993,.2
ORANGES-CLASS 1-EACH,Food,Oranges,South West,1993,.18000001
ORANGES-CLASS 1-EACH,Food,Oranges,East Anglia,1993,.2
ORANGES-CLASS 1-EACH,Food,Oranges,East Midlands,1993,.2
ORANGES-CLASS 1-EACH,Food,Oranges,West Midlands,1993,.19
ORANGES-CLASS 1-EACH,Food,Oranges,Yorkshire & Humber,1993,.19
ORANGES-CLASS 1-EACH,Food,Oranges,North West,1993,.2
ORANGES-CLASS 1-EACH,Food,Oranges,North,1993,.2
ORANGES-CLASS 1-EACH,Food,Oranges,Wales,1993,.2
ORANGES-CLASS 1-EACH,Food,Oranges,Scotland,1993,.22
ORANGES-CLASS 1-EACH,Food,Oranges,Northern Ireland,1993,.23999999
VEGETABLE PICKLE 280-520G,Food,Pickle,London,1993,.63
VEGETABLE PICKLE 280-520G,Food,Pickle,South East,1993,.63
VEGETABLE PICKLE 280-520G,Food,Pickle,South West,1993,.63
VEGETABLE PICKLE 280-520G,Food,Pickle,East Anglia,1993,.63
VEGETABLE PICKLE 280-520G,Food,Pickle,East Midlands,1993,.63
VEGETABLE PICKLE 280-520G,Food,Pickle,West Midlands,1993,.625
VEGETABLE PICKLE 280-520G,Food,Pickle,Yorkshire & Humber,1993,.63
VEGETABLE PICKLE 280-520G,Food,Pickle,North West,1993,.63
VEGETABLE PICKLE 280-520G,Food,Pickle,North,1993,.62
VEGETABLE PICKLE 280-520G,Food,Pickle,Wales,1993,.62
VEGETABLE PICKLE 280-520G,Food,Pickle,Scotland,1993,.64999998
VEGETABLE PICKLE 280-520G,Food,Pickle,Northern Ireland,1993,.69
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,1993,4.0344548
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,1993,4.1667318
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,1993,3.7258079
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,1993,3.9462698
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,1993,3.7258079
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,1993,3.747854
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,1993,3.7037616
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,1993,3.8580849
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,1993,3.5273921
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,1993,3.7258079
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,1993,4.3871937
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,1993,5.0596027
FORTIFIED WINE  (70-75CL),Drink,Sherry,London,1993,4.5900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,South East,1993,5.4499998
FORTIFIED WINE  (70-75CL),Drink,Sherry,South West,1993,5.29
FORTIFIED WINE  (70-75CL),Drink,Sherry,East Anglia,1993,5.3499999
FORTIFIED WINE  (70-75CL),Drink,Sherry,East Midlands,1993,4.6900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,West Midlands,1993,4.6900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,Yorkshire & Humber,1993,4.5900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,North West,1993,3.6900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,North,1993,4.1900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,Wales,1993,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,Scotland,1993,4.5900002
FORTIFIED WINE  (70-75CL),Drink,Sherry,Northern Ireland,1993,4.29
MEN'S SOCKS,Presents,"Socks, man's",London,1993,1.99
MEN'S SOCKS,Presents,"Socks, man's",South East,1993,1.99
MEN'S SOCKS,Presents,"Socks, man's",South West,1993,2.99
MEN'S SOCKS,Presents,"Socks, man's",East Anglia,1993,3.5
MEN'S SOCKS,Presents,"Socks, man's",East Midlands,1993,2.5
MEN'S SOCKS,Presents,"Socks, man's",West Midlands,1993,2.29
MEN'S SOCKS,Presents,"Socks, man's",Yorkshire & Humber,1993,2.25
MEN'S SOCKS,Presents,"Socks, man's",North West,1993,1.99
MEN'S SOCKS,Presents,"Socks, man's",North,1993,2.49
MEN'S SOCKS,Presents,"Socks, man's",Wales,1993,1.99
MEN'S SOCKS,Presents,"Socks, man's",Scotland,1993,2.99
MEN'S SOCKS,Presents,"Socks, man's",Northern Ireland,1993,3.5
DRAUGHT STOUT PER PINT,Drink,Stout,London,1993,1.79
DRAUGHT STOUT PER PINT,Drink,Stout,South East,1993,1.8
DRAUGHT STOUT PER PINT,Drink,Stout,South West,1993,1.75
DRAUGHT STOUT PER PINT,Drink,Stout,East Anglia,1993,1.735
DRAUGHT STOUT PER PINT,Drink,Stout,East Midlands,1993,1.66
DRAUGHT STOUT PER PINT,Drink,Stout,West Midlands,1993,1.64
DRAUGHT STOUT PER PINT,Drink,Stout,Yorkshire & Humber,1993,1.62
DRAUGHT STOUT PER PINT,Drink,Stout,North West,1993,1.62
DRAUGHT STOUT PER PINT,Drink,Stout,North,1993,1.6
DRAUGHT STOUT PER PINT,Drink,Stout,Wales,1993,1.62
DRAUGHT STOUT PER PINT,Drink,Stout,Scotland,1993,1.55
DRAUGHT STOUT PER PINT,Drink,Stout,Northern Ireland,1993,1.45
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,London,1993,1.49
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,South East,1993,1.25
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,South West,1993,4.4899998
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,East Anglia,1993,3.5999999
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,East Midlands,1993,2.99
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,West Midlands,1993,1.29
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Yorkshire & Humber,1993,1.5
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,North West,1993,1.15
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,North,1993,1.15
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Wales,1993,1.15
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Scotland,1993,1.15
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Northern Ireland,1993,3.99
WHISKY-70 CL BOTTLE,Drink,Whisky,London,1993,10.99
WHISKY-70 CL BOTTLE,Drink,Whisky,South East,1993,10.99
WHISKY-70 CL BOTTLE,Drink,Whisky,South West,1993,11.25
WHISKY-70 CL BOTTLE,Drink,Whisky,East Anglia,1993,10.99
WHISKY-70 CL BOTTLE,Drink,Whisky,East Midlands,1993,10.99
WHISKY-70 CL BOTTLE,Drink,Whisky,West Midlands,1993,10.99
WHISKY-70 CL BOTTLE,Drink,Whisky,Yorkshire & Humber,1993,10.99
WHISKY-70 CL BOTTLE,Drink,Whisky,North West,1993,10.95
WHISKY-70 CL BOTTLE,Drink,Whisky,North,1993,10.99
WHISKY-70 CL BOTTLE,Drink,Whisky,Wales,1993,10.49
WHISKY-70 CL BOTTLE,Drink,Whisky,Scotland,1993,10.99
WHISKY-70 CL BOTTLE,Drink,Whisky,Northern Ireland,1993,9.9499998
APPLES -COOKING-PER LB,Food,Apples,London,1994,.38999999
APPLES -COOKING-PER LB,Food,Apples,South East,1994,.38999999
APPLES -COOKING-PER LB,Food,Apples,South West,1994,.38999999
APPLES -COOKING-PER LB,Food,Apples,East Anglia,1994,.41999999
APPLES -COOKING-PER LB,Food,Apples,East Midlands,1994,.38999999
APPLES -COOKING-PER LB,Food,Apples,West Midlands,1994,.38999999
APPLES -COOKING-PER LB,Food,Apples,Yorkshire & Humber,1994,.38999999
APPLES -COOKING-PER LB,Food,Apples,North West,1994,.38999999
APPLES -COOKING-PER LB,Food,Apples,North,1994,.38999999
APPLES -COOKING-PER LB,Food,Apples,Wales,1994,.41999999
APPLES -COOKING-PER LB,Food,Apples,Scotland,1994,.38999999
APPLES -COOKING-PER LB,Food,Apples,Northern Ireland,1994,.30000001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,London,1994,6.2611208
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South East,1994,6.4374905
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,South West,1994,6.040659
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Anglia,1994,6.1288433
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,East Midlands,1994,6.3713522
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,West Midlands,1994,6.3493056
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Yorkshire & Humber,1994,6.4374905
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North West,1994,6.591814
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,North,1994,6.3493056
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,1994,6.591814
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,1994,7.2311535
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Northern Ireland,1994,6.591814
DRAUGHT BITTER (PER PINT),Drink,Bitter,London,1994,1.58
DRAUGHT BITTER (PER PINT),Drink,Bitter,South East,1994,1.5599999
DRAUGHT BITTER (PER PINT),Drink,Bitter,South West,1994,1.54
DRAUGHT BITTER (PER PINT),Drink,Bitter,East Anglia,1994,1.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,East Midlands,1994,1.4
DRAUGHT BITTER (PER PINT),Drink,Bitter,West Midlands,1994,1.3200001
DRAUGHT BITTER (PER PINT),Drink,Bitter,Yorkshire & Humber,1994,1.3200001
DRAUGHT BITTER (PER PINT),Drink,Bitter,North West,1994,1.27
DRAUGHT BITTER (PER PINT),Drink,Bitter,North,1994,1.33
DRAUGHT BITTER (PER PINT),Drink,Bitter,Wales,1994,1.35
DRAUGHT BITTER (PER PINT),Drink,Bitter,Scotland,1994,1.41
DRAUGHT BITTER (PER PINT),Drink,Bitter,Northern Ireland,1994,1.55
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,London,1994,9.75
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,South East,1994,9.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,South West,1994,9.75
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,East Anglia,1994,9.5
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,East Midlands,1994,9.5
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,West Midlands,1994,9.5
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Yorkshire & Humber,1994,9.5
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,North West,1994,9.5
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,North,1994,9.5
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Wales,1994,9.75
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Scotland,1994,9.75
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Northern Ireland,1994,9.625
BRANDY-68-70 CL BOTTLE,Drink,Brandy,London,1994,10.59
BRANDY-68-70 CL BOTTLE,Drink,Brandy,South East,1994,9.9899998
BRANDY-68-70 CL BOTTLE,Drink,Brandy,South West,1994,10.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,East Anglia,1994,10.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,East Midlands,1994,10.29
BRANDY-68-70 CL BOTTLE,Drink,Brandy,West Midlands,1994,10.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Yorkshire & Humber,1994,13.74
BRANDY-68-70 CL BOTTLE,Drink,Brandy,North West,1994,10.95
BRANDY-68-70 CL BOTTLE,Drink,Brandy,North,1994,9.7700005
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Wales,1994,10.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Scotland,1994,15.95
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Northern Ireland,1994,11.99
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,London,1994,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,South East,1994,.28999999
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,South West,1994,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,East Anglia,1994,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,East Midlands,1994,.28
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,West Midlands,1994,.28999999
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,Yorkshire & Humber,1994,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,North West,1994,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,North,1994,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,Wales,1994,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,Scotland,1994,.25
FRESH VEG-CABBAGE -WHOLE-PER L,Vegetables,Cabbage,Northern Ireland,1994,.215
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,London,1994,.25
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,South East,1994,.25
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,South West,1994,.25
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,East Anglia,1994,.25
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,East Midlands,1994,.22
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,West Midlands,1994,.22
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,Yorkshire & Humber,1994,.20999999
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,North West,1994,.2
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,North,1994,.22
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,Wales,1994,.23999999
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,Scotland,1994,.25
FRESH VEG-CARROTS-PER LB,Vegetables,Carrots,Northern Ireland,1994,.28999999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,London,1994,4.3871937
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South East,1994,4.1667318
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South West,1994,4.4974246
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Anglia,1994,4.0565009
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Midlands,1994,3.9462698
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,West Midlands,1994,4.0565009
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Yorkshire & Humber,1994,4.2769628
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North West,1994,4.0565009
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North,1994,3.9462698
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Wales,1994,4.078547
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Scotland,1994,4.739933
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Northern Ireland,1994,4.3210554
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,1994,2.094389
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,1994,2.094389
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,1994,2.094389
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,1994,2.094389
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,1994,2.094389
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,1994,2.0282505
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,1994,2.0062044
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,1994,2.094389
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,1994,2.094389
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,1994,2.1164351
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,1994,2.1825738
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,1994,2.425082
5 CIGARS: SPECIFY BRAND,Presents,Cigars,London,1994,1.85
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South East,1994,1.91
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South West,1994,1.91
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Anglia,1994,1.77
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Midlands,1994,1.75
5 CIGARS: SPECIFY BRAND,Presents,Cigars,West Midlands,1994,1.75
