description,type,name,year,region_s,price
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,West Midlands,12.440001
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,Yorkshire & Humber,11.92
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,North West,12.34
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,North,12.34
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,Wales,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,Scotland,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2005,Northern Ireland,13.49
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,London,2.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,South East,2.4000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,South West,2.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,East Anglia,2.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,East Midlands,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,West Midlands,2.0699999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,Yorkshire & Humber,2.0999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,North West,1.98
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,North,2.05
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,Wales,2.0699999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,Scotland,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2006,Northern Ireland,2.4000001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,London,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,South East,14.12
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,South West,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,East Anglia,13.69
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,East Midlands,14.95
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,West Midlands,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,Yorkshire & Humber,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,North West,12.139999
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,North,13.19
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,Wales,9.9899998
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,Scotland,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2006,Northern Ireland,17.49
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,London,6.75
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,South East,6.29
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,South West,4.9700003
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,East Anglia,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,East Midlands,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,West Midlands,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,Yorkshire & Humber,5.9200001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,North West,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,North,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,Wales,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,Scotland,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2006,Northern Ireland,4.1599998
DRAUGHT STOUT PER PINT,Drink,Stout,2006,London,2.75
DRAUGHT STOUT PER PINT,Drink,Stout,2006,South East,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2006,South West,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2006,East Anglia,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2006,East Midlands,2.5899999
DRAUGHT STOUT PER PINT,Drink,Stout,2006,West Midlands,2.5
DRAUGHT STOUT PER PINT,Drink,Stout,2006,Yorkshire & Humber,2.5999999
DRAUGHT STOUT PER PINT,Drink,Stout,2006,North West,2.45
DRAUGHT STOUT PER PINT,Drink,Stout,2006,North,2.45
DRAUGHT STOUT PER PINT,Drink,Stout,2006,Wales,2.5
DRAUGHT STOUT PER PINT,Drink,Stout,2006,Scotland,2.3599999
DRAUGHT STOUT PER PINT,Drink,Stout,2006,Northern Ireland,2.4000001
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,London,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,South East,11.69
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,South West,12.39
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,East Anglia,11.19
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,East Midlands,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,West Midlands,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,Yorkshire & Humber,10.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,North West,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,North,12.33
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,Wales,12.48
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,Scotland,12.87
WHISKY-70 CL BOTTLE,Drink,Whisky,2006,Northern Ireland,13.48
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,London,2.4200001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,South East,2.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,South West,2.4000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,East Anglia,2.4000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,East Midlands,2.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,West Midlands,2.1950002
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,Yorkshire & Humber,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,North West,2.05
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,North,2.1500001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,Wales,2.0999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,Scotland,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2007,Northern Ireland,2.55
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,London,12.33
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,South East,17.639999
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,South West,12.69
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,East Anglia,13.69
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,East Midlands,13.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,West Midlands,12.69
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,Yorkshire & Humber,12.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,North West,12.69
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,North,13.77
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,Wales,9.9899998
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,Scotland,9.9899998
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2007,Northern Ireland,17.98
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,London,6.9949999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,South East,6.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,South West,5.4799995
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,East Anglia,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,East Midlands,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,West Midlands,5.54
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,Yorkshire & Humber,5.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,North West,6.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,North,4.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,Wales,5.6799998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,Scotland,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2007,Northern Ireland,3.98
DRAUGHT STOUT PER PINT,Drink,Stout,2007,London,2.8049998
DRAUGHT STOUT PER PINT,Drink,Stout,2007,South East,2.9000001
DRAUGHT STOUT PER PINT,Drink,Stout,2007,South West,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2007,East Anglia,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2007,East Midlands,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2007,West Midlands,2.5999999
DRAUGHT STOUT PER PINT,Drink,Stout,2007,Yorkshire & Humber,2.6800001
DRAUGHT STOUT PER PINT,Drink,Stout,2007,North West,2.55
DRAUGHT STOUT PER PINT,Drink,Stout,2007,North,2.5999999
DRAUGHT STOUT PER PINT,Drink,Stout,2007,Wales,2.5999999
DRAUGHT STOUT PER PINT,Drink,Stout,2007,Scotland,2.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2007,Northern Ireland,2.5
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,London,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,South East,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,South West,12.19
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,East Anglia,11.19
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,East Midlands,11.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,West Midlands,12.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,Yorkshire & Humber,12.18
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,North West,12.79
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,North,12.48
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,Wales,12.46
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,Scotland,12.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2007,Northern Ireland,13.49
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,London,2.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,South East,2.6199999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,South West,2.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,East Anglia,2.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,East Midlands,2.4000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,West Midlands,2.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,Yorkshire & Humber,2.3499999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,North West,2.1500001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,North,2.25
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,Wales,2.1500001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,Scotland,2.3499999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2008,Northern Ireland,2.6500001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,London,12.74
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,South East,16.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,South West,14.19
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,East Anglia,13.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,East Midlands,16.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,West Midlands,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,Yorkshire & Humber,14.59
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,North West,12.19
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,North,14.5
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,Wales,10.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,Scotland,10.85
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2008,Northern Ireland,17.99
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,London,7.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,South East,6.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,South West,6.54
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,East Anglia,6.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,East Midlands,6.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,West Midlands,5.6300001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,Yorkshire & Humber,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,North West,6.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,North,5.9549999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,Wales,5.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,Scotland,6.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2008,Northern Ireland,4.2799997
DRAUGHT STOUT PER PINT,Drink,Stout,2008,London,2.95
DRAUGHT STOUT PER PINT,Drink,Stout,2008,South East,3.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,2008,South West,2.95
DRAUGHT STOUT PER PINT,Drink,Stout,2008,East Anglia,3
DRAUGHT STOUT PER PINT,Drink,Stout,2008,East Midlands,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2008,West Midlands,2.75
DRAUGHT STOUT PER PINT,Drink,Stout,2008,Yorkshire & Humber,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2008,North West,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2008,North,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2008,Wales,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2008,Scotland,2.5799999
DRAUGHT STOUT PER PINT,Drink,Stout,2008,Northern Ireland,2.6500001
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,London,12.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,South East,13.18
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,South West,13.19
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,East Anglia,12.88
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,East Midlands,12.98
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,West Midlands,13.18
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,Yorkshire & Humber,13.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,North West,13.42
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,North,13.42
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,Wales,12.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,Scotland,13.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2008,Northern Ireland,13.49
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,London,2.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,South East,2.75
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,South West,2.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,East Anglia,2.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,East Midlands,2.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,West Midlands,2.4000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,Yorkshire & Humber,2.4000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,North West,2.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,North,2.3499999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,Wales,2.3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,Scotland,2.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,2009,Northern Ireland,2.8
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,London,12.09
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,South East,18.530001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,South West,14.63
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,East Anglia,13.89
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,East Midlands,16.48
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,West Midlands,14.83
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,Yorkshire & Humber,15.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,North West,11.71
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,North,15.04
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,Wales,10.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,Scotland,11.25
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2009,Northern Ireland,19.49
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,London,7.7399998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,South East,6.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,South West,6.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,East Anglia,6.6900001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,East Midlands,6.4549999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,West Midlands,5.6300001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,Yorkshire & Humber,6.3099999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,North West,6.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,North,6.46
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,Wales,6.2800002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,Scotland,6.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2009,Northern Ireland,4.5900002
DRAUGHT STOUT PER PINT,Drink,Stout,2009,London,3
DRAUGHT STOUT PER PINT,Drink,Stout,2009,South East,3.2
DRAUGHT STOUT PER PINT,Drink,Stout,2009,South West,3.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,2009,East Anglia,3.2
DRAUGHT STOUT PER PINT,Drink,Stout,2009,East Midlands,2.95
DRAUGHT STOUT PER PINT,Drink,Stout,2009,West Midlands,2.8499999
DRAUGHT STOUT PER PINT,Drink,Stout,2009,Yorkshire & Humber,2.9000001
DRAUGHT STOUT PER PINT,Drink,Stout,2009,North West,2.75
DRAUGHT STOUT PER PINT,Drink,Stout,2009,North,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2009,Wales,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2009,Scotland,2.7
DRAUGHT STOUT PER PINT,Drink,Stout,2009,Northern Ireland,2.8
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,London,13.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,South East,13.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,South West,13.65
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,East Anglia,12.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,East Midlands,13.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,West Midlands,13.59
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,Yorkshire & Humber,13.97
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,North West,13.75
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,North,13.48
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,Wales,13.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,Scotland,13.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2009,Northern Ireland,13.99
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,London,2.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,South East,2.9000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,South West,2.8
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,East Anglia,2.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,East Midlands,2.6500001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,West Midlands,2.55
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,Yorkshire & Humber,2.54
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,North West,2.25
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,North,2.4000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,Wales,2.48
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,Scotland,2.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2010,Northern Ireland,2.9000001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,London,13.8
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,South East,18.780001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,South West,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,East Anglia,14.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,East Midlands,14.65
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,West Midlands,13.38
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,Yorkshire & Humber,15.445
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,North West,11.45
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,North,12.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,Wales,11.47
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,Scotland,11.25
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2010,Northern Ireland,21.134998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,London,7.1500001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,South East,7.79
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,South West,6.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,East Anglia,6.9699998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,East Midlands,6.6399999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,West Midlands,6
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,Yorkshire & Humber,6.0999999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,North West,7.1500001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,North,6.7600002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,Wales,6.5649996
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,Scotland,7.1500001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2010,Northern Ireland,5.8899999
DRAUGHT STOUT PER PINT,Drink,Stout,2010,London,3.05
DRAUGHT STOUT PER PINT,Drink,Stout,2010,South East,3.2
DRAUGHT STOUT PER PINT,Drink,Stout,2010,South West,3.2
DRAUGHT STOUT PER PINT,Drink,Stout,2010,East Anglia,3.3
DRAUGHT STOUT PER PINT,Drink,Stout,2010,East Midlands,3.05
DRAUGHT STOUT PER PINT,Drink,Stout,2010,West Midlands,3
DRAUGHT STOUT PER PINT,Drink,Stout,2010,Yorkshire & Humber,3.05
DRAUGHT STOUT PER PINT,Drink,Stout,2010,North West,2.79
DRAUGHT STOUT PER PINT,Drink,Stout,2010,North,2.8499999
DRAUGHT STOUT PER PINT,Drink,Stout,2010,Wales,2.9200001
DRAUGHT STOUT PER PINT,Drink,Stout,2010,Scotland,2.8
DRAUGHT STOUT PER PINT,Drink,Stout,2010,Northern Ireland,2.9000001
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,London,13.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,South East,13.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,South West,14.48
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,East Anglia,13.49
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,East Midlands,14.29
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,West Midlands,13.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,Yorkshire & Humber,14.48
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,North West,14.225
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,North,13.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,Wales,14.07
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,Scotland,14.48
WHISKY-70 CL BOTTLE,Drink,Whisky,2010,Northern Ireland,14.82
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,London,2.9000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,South East,3
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,South West,2.95
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,East Anglia,2.9000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,East Midlands,2.75
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,West Midlands,2.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,Yorkshire & Humber,2.75
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,North West,2.3499999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,North,2.55
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,Wales,2.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,Scotland,2.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2011,Northern Ireland,3.0999999
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,London,14.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,South East,17.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,South West,14.24
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,East Anglia,14.190001
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,East Midlands,15.29
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,West Midlands,14.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,Yorkshire & Humber,15.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,North West,13.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,North,13.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,Wales,13.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,Scotland,14.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2011,Northern Ireland,21.965
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,London,7.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,South East,8.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,South West,8.4200001
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,East Anglia,7.98
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,East Midlands,7.5700002
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,West Midlands,6.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,Yorkshire & Humber,7.48
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,North West,8.3900003
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,North,7.75
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,Wales,8.1499996
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,Scotland,8.4899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2011,Northern Ireland,6.6999998
DRAUGHT STOUT PER PINT,Drink,Stout,2011,London,3.25
DRAUGHT STOUT PER PINT,Drink,Stout,2011,South East,3.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2011,South West,3.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2011,East Anglia,3.4000001
DRAUGHT STOUT PER PINT,Drink,Stout,2011,East Midlands,3.2
DRAUGHT STOUT PER PINT,Drink,Stout,2011,West Midlands,3.1500001
DRAUGHT STOUT PER PINT,Drink,Stout,2011,Yorkshire & Humber,3.2
DRAUGHT STOUT PER PINT,Drink,Stout,2011,North West,2.96
DRAUGHT STOUT PER PINT,Drink,Stout,2011,North,3
DRAUGHT STOUT PER PINT,Drink,Stout,2011,Wales,3.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,2011,Scotland,2.95
DRAUGHT STOUT PER PINT,Drink,Stout,2011,Northern Ireland,3
WHISKY-70 CL BOTTLE,Drink,Whisky,2011,London,13.99
WHISKY-70 CL BOTTLE,Drink,Whisky,2011,South East,14.99
